,image_path,image_name,subject_name,mask_path
1879,train/18_109.tif,109,18,train/18_109_mask.tif
3791,train/19_109.tif,109,19,train/19_109_mask.tif
8791,train/2_109.tif,109,2,train/2_109_mask.tif
10506,train/20_109.tif,109,20,train/20_109_mask.tif
4124,train/21_109.tif,109,21,train/21_109_mask.tif
1378,train/22_109.tif,109,22,train/22_109_mask.tif
3565,train/23_109.tif,109,23,train/23_109_mask.tif
4629,train/24_109.tif,109,24,train/24_109_mask.tif
3520,train/25_109.tif,109,25,train/25_109_mask.tif
11247,train/26_109.tif,109,26,train/26_109_mask.tif
5555,train/27_109.tif,109,27,train/27_109_mask.tif
8285,train/28_109.tif,109,28,train/28_109_mask.tif
8156,train/29_109.tif,109,29,train/29_109_mask.tif
10204,train/3_109.tif,109,3,train/3_109_mask.tif
10573,train/30_109.tif,109,30,train/30_109_mask.tif
6569,train/31_109.tif,109,31,train/31_109_mask.tif
6928,train/32_109.tif,109,32,train/32_109_mask.tif
7116,train/33_109.tif,109,33,train/33_109_mask.tif
6965,train/34_109.tif,109,34,train/34_109_mask.tif
6614,train/35_109.tif,109,35,train/35_109_mask.tif
1906,train/36_109.tif,109,36,train/36_109_mask.tif
9541,train/37_109.tif,109,37,train/37_109_mask.tif
17,train/38_109.tif,109,38,train/38_109_mask.tif
2182,train/39_109.tif,109,39,train/39_109_mask.tif
2950,train/4_109.tif,109,4,train/4_109_mask.tif
3184,train/40_109.tif,109,40,train/40_109_mask.tif
5210,train/41_109.tif,109,41,train/41_109_mask.tif
2014,train/42_109.tif,109,42,train/42_109_mask.tif
4902,train/43_109.tif,109,43,train/43_109_mask.tif
4074,train/44_109.tif,109,44,train/44_109_mask.tif
9837,train/45_109.tif,109,45,train/45_109_mask.tif
5147,train/46_109.tif,109,46,train/46_109_mask.tif
4003,train/47_109.tif,109,47,train/47_109_mask.tif
2647,train/5_109.tif,109,5,train/5_109_mask.tif
7501,train/6_109.tif,109,6,train/6_109_mask.tif
5611,train/7_109.tif,109,7,train/7_109_mask.tif
2228,train/8_109.tif,109,8,train/8_109_mask.tif
7474,train/9_109.tif,109,9,train/9_109_mask.tif
8637,train/1_11.tif,11,1,train/1_11_mask.tif
3495,train/10_11.tif,11,10,train/10_11_mask.tif
260,train/11_11.tif,11,11,train/11_11_mask.tif
4165,train/12_11.tif,11,12,train/12_11_mask.tif
1955,train/13_11.tif,11,13,train/13_11_mask.tif
373,train/14_11.tif,11,14,train/14_11_mask.tif
2444,train/15_11.tif,11,15,train/15_11_mask.tif
3860,train/16_11.tif,11,16,train/16_11_mask.tif
3772,train/17_11.tif,11,17,train/17_11_mask.tif
10688,train/18_11.tif,11,18,train/18_11_mask.tif
840,train/19_11.tif,11,19,train/19_11_mask.tif
11215,train/2_11.tif,11,2,train/2_11_mask.tif
4290,train/20_11.tif,11,20,train/20_11_mask.tif
7546,train/21_11.tif,11,21,train/21_11_mask.tif
8521,train/22_11.tif,11,22,train/22_11_mask.tif
8704,train/23_11.tif,11,23,train/23_11_mask.tif
6107,train/24_11.tif,11,24,train/24_11_mask.tif
7018,train/25_11.tif,11,25,train/25_11_mask.tif
1329,train/26_11.tif,11,26,train/26_11_mask.tif
247,train/27_11.tif,11,27,train/27_11_mask.tif
5537,train/28_11.tif,11,28,train/28_11_mask.tif
11100,train/29_11.tif,11,29,train/29_11_mask.tif
7466,train/3_11.tif,11,3,train/3_11_mask.tif
1252,train/31_11.tif,11,31,train/31_11_mask.tif
6789,train/32_11.tif,11,32,train/32_11_mask.tif
9340,train/33_11.tif,11,33,train/33_11_mask.tif
2221,train/34_11.tif,11,34,train/34_11_mask.tif
4431,train/35_11.tif,11,35,train/35_11_mask.tif
8916,train/36_11.tif,11,36,train/36_11_mask.tif
946,train/37_11.tif,11,37,train/37_11_mask.tif
8505,train/38_11.tif,11,38,train/38_11_mask.tif
977,train/39_11.tif,11,39,train/39_11_mask.tif
749,train/4_11.tif,11,4,train/4_11_mask.tif
6904,train/40_11.tif,11,40,train/40_11_mask.tif
4798,train/41_11.tif,11,41,train/41_11_mask.tif
4270,train/42_11.tif,11,42,train/42_11_mask.tif
4128,train/43_11.tif,11,43,train/43_11_mask.tif
8675,train/44_11.tif,11,44,train/44_11_mask.tif
1310,train/45_11.tif,11,45,train/45_11_mask.tif
10446,train/46_11.tif,11,46,train/46_11_mask.tif
5214,train/5_11.tif,11,5,train/5_11_mask.tif
10794,train/6_11.tif,11,6,train/6_11_mask.tif
860,train/7_11.tif,11,7,train/7_11_mask.tif
10804,train/8_11.tif,11,8,train/8_11_mask.tif
11094,train/9_11.tif,11,9,train/9_11_mask.tif
2168,train/1_110.tif,110,1,train/1_110_mask.tif
3438,train/10_110.tif,110,10,train/10_110_mask.tif
1444,train/11_110.tif,110,11,train/11_110_mask.tif
4868,train/12_110.tif,110,12,train/12_110_mask.tif
1031,train/13_110.tif,110,13,train/13_110_mask.tif
463,train/14_110.tif,110,14,train/14_110_mask.tif
11106,train/15_110.tif,110,15,train/15_110_mask.tif
6816,train/16_110.tif,110,16,train/16_110_mask.tif
1512,train/17_110.tif,110,17,train/17_110_mask.tif
2973,train/18_110.tif,110,18,train/18_110_mask.tif
51,train/19_110.tif,110,19,train/19_110_mask.tif
406,train/2_110.tif,110,2,train/2_110_mask.tif
8417,train/20_110.tif,110,20,train/20_110_mask.tif
7365,train/21_110.tif,110,21,train/21_110_mask.tif
8660,train/22_110.tif,110,22,train/22_110_mask.tif
10731,train/23_110.tif,110,23,train/23_110_mask.tif
7447,train/24_110.tif,110,24,train/24_110_mask.tif
6267,train/26_110.tif,110,26,train/26_110_mask.tif
2180,train/27_110.tif,110,27,train/27_110_mask.tif
108,train/28_110.tif,110,28,train/28_110_mask.tif
2590,train/29_110.tif,110,29,train/29_110_mask.tif
9926,train/3_110.tif,110,3,train/3_110_mask.tif
1045,train/30_110.tif,110,30,train/30_110_mask.tif
5234,train/31_110.tif,110,31,train/31_110_mask.tif
9655,train/32_110.tif,110,32,train/32_110_mask.tif
8618,train/33_110.tif,110,33,train/33_110_mask.tif
3737,train/34_110.tif,110,34,train/34_110_mask.tif
671,train/35_110.tif,110,35,train/35_110_mask.tif
10209,train/36_110.tif,110,36,train/36_110_mask.tif
9563,train/37_110.tif,110,37,train/37_110_mask.tif
549,train/38_110.tif,110,38,train/38_110_mask.tif
9877,train/39_110.tif,110,39,train/39_110_mask.tif
1678,train/4_110.tif,110,4,train/4_110_mask.tif
4820,train/40_110.tif,110,40,train/40_110_mask.tif
7246,train/41_110.tif,110,41,train/41_110_mask.tif
11218,train/42_110.tif,110,42,train/42_110_mask.tif
3901,train/44_110.tif,110,44,train/44_110_mask.tif
4628,train/45_110.tif,110,45,train/45_110_mask.tif
9466,train/46_110.tif,110,46,train/46_110_mask.tif
10302,train/47_110.tif,110,47,train/47_110_mask.tif
7769,train/5_110.tif,110,5,train/5_110_mask.tif
10027,train/6_110.tif,110,6,train/6_110_mask.tif
3222,train/8_110.tif,110,8,train/8_110_mask.tif
39,train/9_110.tif,110,9,train/9_110_mask.tif
1892,train/1_111.tif,111,1,train/1_111_mask.tif
9220,train/10_111.tif,111,10,train/10_111_mask.tif
10788,train/11_111.tif,111,11,train/11_111_mask.tif
11143,train/13_111.tif,111,13,train/13_111_mask.tif
3342,train/14_111.tif,111,14,train/14_111_mask.tif
3196,train/15_111.tif,111,15,train/15_111_mask.tif
4607,train/16_111.tif,111,16,train/16_111_mask.tif
9438,train/17_111.tif,111,17,train/17_111_mask.tif
1904,train/18_111.tif,111,18,train/18_111_mask.tif
9396,train/19_111.tif,111,19,train/19_111_mask.tif
2860,train/2_111.tif,111,2,train/2_111_mask.tif
3354,train/20_111.tif,111,20,train/20_111_mask.tif
4381,train/21_111.tif,111,21,train/21_111_mask.tif
6449,train/22_111.tif,111,22,train/22_111_mask.tif
3109,train/23_111.tif,111,23,train/23_111_mask.tif
2998,train/24_111.tif,111,24,train/24_111_mask.tif
6304,train/26_111.tif,111,26,train/26_111_mask.tif
11018,train/27_111.tif,111,27,train/27_111_mask.tif
274,train/28_111.tif,111,28,train/28_111_mask.tif
8466,train/29_111.tif,111,29,train/29_111_mask.tif
8497,train/3_111.tif,111,3,train/3_111_mask.tif
4802,train/30_111.tif,111,30,train/30_111_mask.tif
2024,train/31_111.tif,111,31,train/31_111_mask.tif
11190,train/32_111.tif,111,32,train/32_111_mask.tif
9897,train/33_111.tif,111,33,train/33_111_mask.tif
646,train/34_111.tif,111,34,train/34_111_mask.tif
3674,train/35_111.tif,111,35,train/35_111_mask.tif
5418,train/36_111.tif,111,36,train/36_111_mask.tif
2036,train/37_111.tif,111,37,train/37_111_mask.tif
5042,train/38_111.tif,111,38,train/38_111_mask.tif
6437,train/39_111.tif,111,39,train/39_111_mask.tif
4522,train/4_111.tif,111,4,train/4_111_mask.tif
10247,train/40_111.tif,111,40,train/40_111_mask.tif
2306,train/41_111.tif,111,41,train/41_111_mask.tif
10873,train/42_111.tif,111,42,train/42_111_mask.tif
2683,train/43_111.tif,111,43,train/43_111_mask.tif
8237,train/44_111.tif,111,44,train/44_111_mask.tif
9864,train/45_111.tif,111,45,train/45_111_mask.tif
7040,train/46_111.tif,111,46,train/46_111_mask.tif
4489,train/47_111.tif,111,47,train/47_111_mask.tif
1199,train/5_111.tif,111,5,train/5_111_mask.tif
3824,train/6_111.tif,111,6,train/6_111_mask.tif
2279,train/7_111.tif,111,7,train/7_111_mask.tif
6228,train/8_111.tif,111,8,train/8_111_mask.tif
7918,train/9_111.tif,111,9,train/9_111_mask.tif
6212,train/1_112.tif,112,1,train/1_112_mask.tif
5921,train/10_112.tif,112,10,train/10_112_mask.tif
7276,train/11_112.tif,112,11,train/11_112_mask.tif
1288,train/12_112.tif,112,12,train/12_112_mask.tif
4087,train/13_112.tif,112,13,train/13_112_mask.tif
4637,train/14_112.tif,112,14,train/14_112_mask.tif
7130,train/15_112.tif,112,15,train/15_112_mask.tif
4882,train/16_112.tif,112,16,train/16_112_mask.tif
10564,train/18_112.tif,112,18,train/18_112_mask.tif
10335,train/19_112.tif,112,19,train/19_112_mask.tif
3718,train/2_112.tif,112,2,train/2_112_mask.tif
3646,train/20_112.tif,112,20,train/20_112_mask.tif
230,train/21_112.tif,112,21,train/21_112_mask.tif
2999,train/22_112.tif,112,22,train/22_112_mask.tif
10034,train/23_112.tif,112,23,train/23_112_mask.tif
12,train/24_112.tif,112,24,train/24_112_mask.tif
10611,train/25_112.tif,112,25,train/25_112_mask.tif
4931,train/26_112.tif,112,26,train/26_112_mask.tif
5055,train/27_112.tif,112,27,train/27_112_mask.tif
1416,train/28_112.tif,112,28,train/28_112_mask.tif
1506,train/29_112.tif,112,29,train/29_112_mask.tif
8794,train/3_112.tif,112,3,train/3_112_mask.tif
2914,train/31_112.tif,112,31,train/31_112_mask.tif
9646,train/32_112.tif,112,32,train/32_112_mask.tif
7668,train/33_112.tif,112,33,train/33_112_mask.tif
5358,train/34_112.tif,112,34,train/34_112_mask.tif
1449,train/35_112.tif,112,35,train/35_112_mask.tif
4995,train/36_112.tif,112,36,train/36_112_mask.tif
8869,train/37_112.tif,112,37,train/37_112_mask.tif
8014,train/38_112.tif,112,38,train/38_112_mask.tif
332,train/39_112.tif,112,39,train/39_112_mask.tif
2659,train/4_112.tif,112,4,train/4_112_mask.tif
3703,train/40_112.tif,112,40,train/40_112_mask.tif
3163,train/41_112.tif,112,41,train/41_112_mask.tif
1047,train/42_112.tif,112,42,train/42_112_mask.tif
6858,train/43_112.tif,112,43,train/43_112_mask.tif
1644,train/44_112.tif,112,44,train/44_112_mask.tif
4090,train/45_112.tif,112,45,train/45_112_mask.tif
10321,train/46_112.tif,112,46,train/46_112_mask.tif
9309,train/47_112.tif,112,47,train/47_112_mask.tif
5455,train/5_112.tif,112,5,train/5_112_mask.tif
3161,train/6_112.tif,112,6,train/6_112_mask.tif
6472,train/7_112.tif,112,7,train/7_112_mask.tif
5350,train/8_112.tif,112,8,train/8_112_mask.tif
6493,train/9_112.tif,112,9,train/9_112_mask.tif
9181,train/1_113.tif,113,1,train/1_113_mask.tif
7509,train/10_113.tif,113,10,train/10_113_mask.tif
4143,train/11_113.tif,113,11,train/11_113_mask.tif
6098,train/12_113.tif,113,12,train/12_113_mask.tif
6380,train/14_113.tif,113,14,train/14_113_mask.tif
9201,train/15_113.tif,113,15,train/15_113_mask.tif
7984,train/16_113.tif,113,16,train/16_113_mask.tif
11105,train/17_113.tif,113,17,train/17_113_mask.tif
5241,train/18_113.tif,113,18,train/18_113_mask.tif
7708,train/19_113.tif,113,19,train/19_113_mask.tif
8552,train/2_113.tif,113,2,train/2_113_mask.tif
4625,train/20_113.tif,113,20,train/20_113_mask.tif
4209,train/21_113.tif,113,21,train/21_113_mask.tif
8972,train/22_113.tif,113,22,train/22_113_mask.tif
11185,train/23_113.tif,113,23,train/23_113_mask.tif
7963,train/24_113.tif,113,24,train/24_113_mask.tif
10444,train/25_113.tif,113,25,train/25_113_mask.tif
3667,train/27_113.tif,113,27,train/27_113_mask.tif
4472,train/28_113.tif,113,28,train/28_113_mask.tif
10660,train/29_113.tif,113,29,train/29_113_mask.tif
777,train/3_113.tif,113,3,train/3_113_mask.tif
519,train/31_113.tif,113,31,train/31_113_mask.tif
10938,train/32_113.tif,113,32,train/32_113_mask.tif
4806,train/33_113.tif,113,33,train/33_113_mask.tif
2770,train/34_113.tif,113,34,train/34_113_mask.tif
5467,train/35_113.tif,113,35,train/35_113_mask.tif
5514,train/36_113.tif,113,36,train/36_113_mask.tif
4199,train/37_113.tif,113,37,train/37_113_mask.tif
3491,train/38_113.tif,113,38,train/38_113_mask.tif
3225,train/39_113.tif,113,39,train/39_113_mask.tif
535,train/4_113.tif,113,4,train/4_113_mask.tif
6199,train/40_113.tif,113,40,train/40_113_mask.tif
193,train/41_113.tif,113,41,train/41_113_mask.tif
7394,train/42_113.tif,113,42,train/42_113_mask.tif
7618,train/44_113.tif,113,44,train/44_113_mask.tif
4766,train/45_113.tif,113,45,train/45_113_mask.tif
10699,train/46_113.tif,113,46,train/46_113_mask.tif
1145,train/47_113.tif,113,47,train/47_113_mask.tif
9682,train/5_113.tif,113,5,train/5_113_mask.tif
3416,train/6_113.tif,113,6,train/6_113_mask.tif
2843,train/8_113.tif,113,8,train/8_113_mask.tif
9480,train/9_113.tif,113,9,train/9_113_mask.tif
7008,train/1_114.tif,114,1,train/1_114_mask.tif
2828,train/10_114.tif,114,10,train/10_114_mask.tif
2289,train/11_114.tif,114,11,train/11_114_mask.tif
1204,train/12_114.tif,114,12,train/12_114_mask.tif
5923,train/13_114.tif,114,13,train/13_114_mask.tif
9039,train/14_114.tif,114,14,train/14_114_mask.tif
10505,train/15_114.tif,114,15,train/15_114_mask.tif
7087,train/16_114.tif,114,16,train/16_114_mask.tif
311,train/18_114.tif,114,18,train/18_114_mask.tif
6111,train/19_114.tif,114,19,train/19_114_mask.tif
8059,train/2_114.tif,114,2,train/2_114_mask.tif
5009,train/20_114.tif,114,20,train/20_114_mask.tif
9072,train/22_114.tif,114,22,train/22_114_mask.tif
6253,train/23_114.tif,114,23,train/23_114_mask.tif
6842,train/24_114.tif,114,24,train/24_114_mask.tif
2504,train/25_114.tif,114,25,train/25_114_mask.tif
4838,train/26_114.tif,114,26,train/26_114_mask.tif
6169,train/27_114.tif,114,27,train/27_114_mask.tif
4691,train/28_114.tif,114,28,train/28_114_mask.tif
1458,train/29_114.tif,114,29,train/29_114_mask.tif
7032,train/3_114.tif,114,3,train/3_114_mask.tif
6165,train/30_114.tif,114,30,train/30_114_mask.tif
6835,train/31_114.tif,114,31,train/31_114_mask.tif
7921,train/32_114.tif,114,32,train/32_114_mask.tif
2479,train/33_114.tif,114,33,train/33_114_mask.tif
11183,train/34_114.tif,114,34,train/34_114_mask.tif
6132,train/35_114.tif,114,35,train/35_114_mask.tif
10045,train/36_114.tif,114,36,train/36_114_mask.tif
5965,train/37_114.tif,114,37,train/37_114_mask.tif
2946,train/38_114.tif,114,38,train/38_114_mask.tif
2918,train/39_114.tif,114,39,train/39_114_mask.tif
916,train/4_114.tif,114,4,train/4_114_mask.tif
849,train/40_114.tif,114,40,train/40_114_mask.tif
4089,train/41_114.tif,114,41,train/41_114_mask.tif
9830,train/42_114.tif,114,42,train/42_114_mask.tif
4121,train/43_114.tif,114,43,train/43_114_mask.tif
6740,train/44_114.tif,114,44,train/44_114_mask.tif
565,train/45_114.tif,114,45,train/45_114_mask.tif
4420,train/46_114.tif,114,46,train/46_114_mask.tif
10046,train/47_114.tif,114,47,train/47_114_mask.tif
648,train/5_114.tif,114,5,train/5_114_mask.tif
9151,train/6_114.tif,114,6,train/6_114_mask.tif
10785,train/7_114.tif,114,7,train/7_114_mask.tif
10308,train/8_114.tif,114,8,train/8_114_mask.tif
10507,train/9_114.tif,114,9,train/9_114_mask.tif
8914,train/1_115.tif,115,1,train/1_115_mask.tif
7831,train/10_115.tif,115,10,train/10_115_mask.tif
5771,train/11_115.tif,115,11,train/11_115_mask.tif
10346,train/12_115.tif,115,12,train/12_115_mask.tif
3526,train/13_115.tif,115,13,train/13_115_mask.tif
3640,train/14_115.tif,115,14,train/14_115_mask.tif
2583,train/15_115.tif,115,15,train/15_115_mask.tif
6758,train/16_115.tif,115,16,train/16_115_mask.tif
2518,train/17_115.tif,115,17,train/17_115_mask.tif
9424,train/18_115.tif,115,18,train/18_115_mask.tif
1276,train/19_115.tif,115,19,train/19_115_mask.tif
7615,train/2_115.tif,115,2,train/2_115_mask.tif
7237,train/20_115.tif,115,20,train/20_115_mask.tif
723,train/21_115.tif,115,21,train/21_115_mask.tif
4049,train/22_115.tif,115,22,train/22_115_mask.tif
10485,train/23_115.tif,115,23,train/23_115_mask.tif
1543,train/24_115.tif,115,24,train/24_115_mask.tif
7414,train/25_115.tif,115,25,train/25_115_mask.tif
4966,train/26_115.tif,115,26,train/26_115_mask.tif
3065,train/27_115.tif,115,27,train/27_115_mask.tif
2943,train/28_115.tif,115,28,train/28_115_mask.tif
36,train/29_115.tif,115,29,train/29_115_mask.tif
7054,train/3_115.tif,115,3,train/3_115_mask.tif
5390,train/30_115.tif,115,30,train/30_115_mask.tif
5096,train/31_115.tif,115,31,train/31_115_mask.tif
2571,train/32_115.tif,115,32,train/32_115_mask.tif
4731,train/33_115.tif,115,33,train/33_115_mask.tif
725,train/34_115.tif,115,34,train/34_115_mask.tif
432,train/35_115.tif,115,35,train/35_115_mask.tif
7296,train/36_115.tif,115,36,train/36_115_mask.tif
5353,train/37_115.tif,115,37,train/37_115_mask.tif
1715,train/38_115.tif,115,38,train/38_115_mask.tif
2573,train/39_115.tif,115,39,train/39_115_mask.tif
6878,train/4_115.tif,115,4,train/4_115_mask.tif
6486,train/40_115.tif,115,40,train/40_115_mask.tif
2866,train/41_115.tif,115,41,train/41_115_mask.tif
9114,train/42_115.tif,115,42,train/42_115_mask.tif
5705,train/43_115.tif,115,43,train/43_115_mask.tif
8377,train/44_115.tif,115,44,train/44_115_mask.tif
2459,train/45_115.tif,115,45,train/45_115_mask.tif
4289,train/46_115.tif,115,46,train/46_115_mask.tif
9446,train/47_115.tif,115,47,train/47_115_mask.tif
8598,train/5_115.tif,115,5,train/5_115_mask.tif
6138,train/6_115.tif,115,6,train/6_115_mask.tif
10428,train/7_115.tif,115,7,train/7_115_mask.tif
8236,train/8_115.tif,115,8,train/8_115_mask.tif
8436,train/9_115.tif,115,9,train/9_115_mask.tif
9803,train/1_116.tif,116,1,train/1_116_mask.tif
4871,train/11_116.tif,116,11,train/11_116_mask.tif
4563,train/12_116.tif,116,12,train/12_116_mask.tif
3005,train/13_116.tif,116,13,train/13_116_mask.tif
4859,train/14_116.tif,116,14,train/14_116_mask.tif
4338,train/15_116.tif,116,15,train/15_116_mask.tif
10822,train/16_116.tif,116,16,train/16_116_mask.tif
1499,train/17_116.tif,116,17,train/17_116_mask.tif
1293,train/18_116.tif,116,18,train/18_116_mask.tif
4939,train/19_116.tif,116,19,train/19_116_mask.tif
7551,train/2_116.tif,116,2,train/2_116_mask.tif
8322,train/20_116.tif,116,20,train/20_116_mask.tif
10908,train/21_116.tif,116,21,train/21_116_mask.tif
4653,train/23_116.tif,116,23,train/23_116_mask.tif
1457,train/24_116.tif,116,24,train/24_116_mask.tif
9204,train/25_116.tif,116,25,train/25_116_mask.tif
10254,train/26_116.tif,116,26,train/26_116_mask.tif
11128,train/27_116.tif,116,27,train/27_116_mask.tif
982,train/28_116.tif,116,28,train/28_116_mask.tif
1213,train/29_116.tif,116,29,train/29_116_mask.tif
6797,train/3_116.tif,116,3,train/3_116_mask.tif
7489,train/30_116.tif,116,30,train/30_116_mask.tif
9657,train/31_116.tif,116,31,train/31_116_mask.tif
5364,train/32_116.tif,116,32,train/32_116_mask.tif
5886,train/33_116.tif,116,33,train/33_116_mask.tif
300,train/34_116.tif,116,34,train/34_116_mask.tif
7572,train/35_116.tif,116,35,train/35_116_mask.tif
2778,train/36_116.tif,116,36,train/36_116_mask.tif
3193,train/37_116.tif,116,37,train/37_116_mask.tif
7037,train/38_116.tif,116,38,train/38_116_mask.tif
8138,train/39_116.tif,116,39,train/39_116_mask.tif
10137,train/40_116.tif,116,40,train/40_116_mask.tif
10775,train/41_116.tif,116,41,train/41_116_mask.tif
8276,train/42_116.tif,116,42,train/42_116_mask.tif
10802,train/43_116.tif,116,43,train/43_116_mask.tif
5836,train/44_116.tif,116,44,train/44_116_mask.tif
945,train/45_116.tif,116,45,train/45_116_mask.tif
10076,train/46_116.tif,116,46,train/46_116_mask.tif
8882,train/5_116.tif,116,5,train/5_116_mask.tif
8277,train/6_116.tif,116,6,train/6_116_mask.tif
6733,train/7_116.tif,116,7,train/7_116_mask.tif
9339,train/8_116.tif,116,8,train/8_116_mask.tif
6144,train/9_116.tif,116,9,train/9_116_mask.tif
11175,train/1_117.tif,117,1,train/1_117_mask.tif
8454,train/10_117.tif,117,10,train/10_117_mask.tif
617,train/11_117.tif,117,11,train/11_117_mask.tif
10084,train/13_117.tif,117,13,train/13_117_mask.tif
4880,train/14_117.tif,117,14,train/14_117_mask.tif
10964,train/15_117.tif,117,15,train/15_117_mask.tif
6889,train/16_117.tif,117,16,train/16_117_mask.tif
1137,train/18_117.tif,117,18,train/18_117_mask.tif
301,train/19_117.tif,117,19,train/19_117_mask.tif
